,,,TA_1m,,RH_1m,,DP_1m,,PA_1m,,SR_1m,,PRMeasQMR102_1,,PR_Slide_Sum,,PR_Sum1h,,PR_Sum1h,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,,GenWind_1m,
2010-07-27, 06:21:04,VALID,6.13781,VALID,76.5391,VALID,2.31946,VALID,1018.01,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.04492,VALID,3.70313,VALID,2.39844,VALID,314,VALID,326,VALID,304,
2010-07-27, 06:22:04,VALID,6.0767,VALID,76.955,VALID,2.33638,VALID,1018,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.65937,VALID,5.60156,VALID,2.39844,VALID,329,VALID,348,VALID,299,
2010-07-27, 06:23:04,VALID,6.07018,VALID,76.8672,VALID,2.31402,VALID,1017.99,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.52656,VALID,5.20313,VALID,2.5,VALID,325,VALID,347,VALID,284,
2010-07-27, 06:24:05,VALID,6.16357,VALID,76.5875,VALID,2.35332,VALID,1018.01,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.51719,VALID,5.29688,VALID,2.29688,VALID,317,VALID,2,VALID,296,
2010-07-27, 06:25:05,VALID,6.20858,VALID,76.2301,VALID,2.33117,VALID,1018,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.66836,VALID,4.5,VALID,2.70313,VALID,324,VALID,338,VALID,312,
2010-07-27, 06:26:05,VALID,6.23112,VALID,76.1704,VALID,2.34199,VALID,1017.98,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.04492,VALID,3.89844,VALID,1.89844,VALID,330,VALID,351,VALID,313,
2010-07-27, 06:27:05,VALID,6.2118,VALID,76.5531,VALID,2.39377,VALID,1017.99,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.5168,VALID,5.70313,VALID,1.89844,VALID,326,VALID,342,VALID,310,
2010-07-27, 06:28:05,VALID,6.2345,VALID,75.8601,VALID,2.28786,VALID,1017.96,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.57344,VALID,5.60156,VALID,3.29688,VALID,322,VALID,335,VALID,311,
2010-07-27, 06:29:05,VALID,6.45342,VALID,74.9725,VALID,2.33427,VALID,1017.96,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.87812,VALID,5.29688,VALID,2.60156,VALID,324,VALID,341,VALID,301,
2010-07-27, 06:30:05,VALID,6.64667,VALID,74.647,VALID,2.45991,VALID,1017.94,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.0668,VALID,6,VALID,2.29688,VALID,324,VALID,342,VALID,310,
2010-07-27, 06:31:05,VALID,6.77551,VALID,74.3825,VALID,2.53445,VALID,1017.95,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.05977,VALID,6.89844,VALID,2.29688,VALID,324,VALID,346,VALID,305,
2010-07-27, 06:32:05,VALID,6.88172,VALID,72.2462,VALID,2.22692,VALID,1017.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.6332,VALID,6.89844,VALID,3.60156,VALID,326,VALID,349,VALID,305,
2010-07-27, 06:33:05,VALID,7.09431,VALID,71.3675,VALID,2.25955,VALID,1017.92,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.17969,VALID,7,VALID,3.70313,VALID,325,VALID,337,VALID,309,
2010-07-27, 06:34:05,VALID,7.22317,VALID,69.3368,VALID,1.97798,VALID,1017.83,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.92031,VALID,7.5,VALID,3.89844,VALID,329,VALID,344,VALID,319,
2010-07-27, 06:35:05,VALID,7.42299,VALID,68.879,VALID,2.07652,VALID,1017.84,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.94141,VALID,7.20313,VALID,3.5,VALID,329,VALID,339,VALID,313,
2010-07-27, 06:36:05,VALID,7.4391,VALID,69.0074,VALID,2.1181,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.04609,VALID,6.39844,VALID,2.89844,VALID,327,VALID,340,VALID,311,
2010-07-27, 06:37:05,VALID,7.394,VALID,68.542,VALID,1.97995,VALID,1017.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.61836,VALID,6.89844,VALID,4.10156,VALID,325,VALID,338,VALID,311,
2010-07-27, 06:38:05,VALID,7.42612,VALID,67.6608,VALID,1.82932,VALID,1017.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.37852,VALID,7.20313,VALID,3.20313,VALID,324,VALID,334,VALID,308,
2010-07-27, 06:39:05,VALID,7.44242,VALID,67.3213,VALID,1.77445,VALID,1017.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.3375,VALID,6.70313,VALID,4.20313,VALID,325,VALID,344,VALID,310,
2010-07-27, 06:40:05,VALID,7.41342,VALID,66.875,VALID,1.65368,VALID,1017.84,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.23164,VALID,7.10156,VALID,3.20313,VALID,324,VALID,341,VALID,313,
2010-07-27, 06:41:05,VALID,7.45199,VALID,66.2595,VALID,1.56121,VALID,1017.83,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.11562,VALID,7,VALID,4.20313,VALID,324,VALID,335,VALID,309,
2010-07-27, 06:42:05,VALID,7.48098,VALID,66.4986,VALID,1.63921,VALID,1017.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.07383,VALID,6.20313,VALID,3.29688,VALID,324,VALID,336,VALID,306,
2010-07-27, 06:43:05,VALID,7.47776,VALID,66.4871,VALID,1.63373,VALID,1017.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.45313,VALID,7,VALID,4,VALID,323,VALID,337,VALID,307,
2010-07-27, 06:44:05,VALID,7.497,VALID,66.9067,VALID,1.74011,VALID,1017.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.54336,VALID,5.89844,VALID,3.5,VALID,324,VALID,340,VALID,310,
2010-07-27, 06:45:05,VALID,7.40689,VALID,66.9398,VALID,1.661,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.04414,VALID,6.60156,VALID,3.29688,VALID,326,VALID,342,VALID,314,
2010-07-27, 06:46:05,VALID,7.3489,VALID,67.114,VALID,1.64198,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.84766,VALID,6.10156,VALID,3.5,VALID,327,VALID,342,VALID,315,
2010-07-27, 06:47:05,VALID,7.29404,VALID,67.8248,VALID,1.73696,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.76758,VALID,6.5,VALID,3.70313,VALID,324,VALID,341,VALID,312,
2010-07-27, 06:48:05,VALID,7.25207,VALID,68.3373,VALID,1.80219,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.49766,VALID,5.60156,VALID,3.29688,VALID,322,VALID,335,VALID,307,
2010-07-27, 06:49:05,VALID,7.28124,VALID,67.9584,VALID,1.75225,VALID,1017.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.98867,VALID,6.39844,VALID,3.5,VALID,326,VALID,336,VALID,316,
2010-07-27, 06:50:05,VALID,7.29735,VALID,67.4459,VALID,1.66174,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.2668,VALID,6.29688,VALID,4.10156,VALID,329,VALID,340,VALID,317,
2010-07-27, 06:51:05,VALID,7.2748,VALID,67.4281,VALID,1.6365,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.76602,VALID,5.79688,VALID,3.5,VALID,328,VALID,340,VALID,318,
2010-07-27, 06:52:05,VALID,7.23614,VALID,67.3289,VALID,1.57898,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.38789,VALID,6.5,VALID,4.39844,VALID,326,VALID,335,VALID,315,
2010-07-27, 06:53:05,VALID,7.23937,VALID,66.9042,VALID,1.49364,VALID,1017.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,5.21016,VALID,6.79688,VALID,4,VALID,327,VALID,339,VALID,313,
2010-07-27, 06:54:05,VALID,7.26192,VALID,66.6372,VALID,1.45931,VALID,1017.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.58711,VALID,5.70313,VALID,3.60156,VALID,328,VALID,345,VALID,315,
2010-07-27, 06:55:05,VALID,7.26201,VALID,66.6575,VALID,1.46366,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.48555,VALID,5.39844,VALID,3.29688,VALID,330,VALID,339,VALID,320,
2010-07-27, 06:56:05,VALID,7.2135,VALID,67.142,VALID,1.51851,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.1168,VALID,5.29688,VALID,3,VALID,332,VALID,351,VALID,311,
2010-07-27, 06:57:05,VALID,7.0944,VALID,67.5858,VALID,1.49675,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.76055,VALID,5.79688,VALID,2.79688,VALID,332,VALID,348,VALID,320,
2010-07-27, 06:58:05,VALID,6.99123,VALID,68.0626,VALID,1.49631,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.26328,VALID,5.5,VALID,3.20313,VALID,333,VALID,346,VALID,319,
2010-07-27, 06:59:05,VALID,6.91393,VALID,68.5153,VALID,1.51494,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.90352,VALID,5.10156,VALID,3,VALID,338,VALID,352,VALID,327,
2010-07-27, 07:00:05,VALID,6.8529,VALID,69.0163,VALID,1.5583,VALID,1017.86,VALID,-1,VALID,0,VALID,0,INVALID,0,VALID,0,VALID,3.57148,VALID,4.89844,VALID,2.79688,VALID,341,VALID,352,VALID,329,
2010-07-27, 07:01:05,VALID,6.78517,VALID,69.6801,VALID,1.62718,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.90508,VALID,4.89844,VALID,3,VALID,339,VALID,350,VALID,323,
2010-07-27, 07:02:05,VALID,6.7077,VALID,70.2994,VALID,1.67659,VALID,1017.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.84531,VALID,4.5,VALID,3,VALID,339,VALID,349,VALID,327,
2010-07-27, 07:03:05,VALID,6.64972,VALID,70.4532,VALID,1.6515,VALID,1017.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.99883,VALID,4.89844,VALID,2.89844,VALID,337,VALID,353,VALID,327,
2010-07-27, 07:04:05,VALID,6.65319,VALID,70.6961,VALID,1.70297,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.24609,VALID,5.20313,VALID,3.29688,VALID,337,VALID,345,VALID,327,
2010-07-27, 07:05:05,VALID,6.61768,VALID,71.2073,VALID,1.76967,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.15859,VALID,5.29688,VALID,3,VALID,338,VALID,348,VALID,325,
2010-07-27, 07:06:05,VALID,6.57895,VALID,71.5176,VALID,1.79329,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.43672,VALID,5.20313,VALID,3.79688,VALID,338,VALID,350,VALID,327,
2010-07-27, 07:07:05,VALID,6.61107,VALID,71.3599,VALID,1.79329,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.97969,VALID,4.79688,VALID,3.20313,VALID,335,VALID,344,VALID,321,
2010-07-27, 07:08:05,VALID,6.62734,VALID,71.5621,VALID,1.84857,VALID,1017.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.10781,VALID,5.70313,VALID,3,VALID,334,VALID,347,VALID,319,
2010-07-27, 07:09:05,VALID,6.57259,VALID,71.9715,VALID,1.8758,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.49727,VALID,4,VALID,3,VALID,335,VALID,357,VALID,329,
2010-07-27, 07:10:05,VALID,6.48563,VALID,72.54,VALID,1.90228,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.06055,VALID,3.60156,VALID,2.39844,VALID,337,VALID,350,VALID,326,
2010-07-27, 07:11:05,VALID,6.41155,VALID,73.1274,VALID,1.94393,VALID,1017.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.76289,VALID,3.29688,VALID,2.20313,VALID,335,VALID,345,VALID,326,
2010-07-27, 07:12:05,VALID,6.3374,VALID,73.5674,VALID,1.95649,VALID,1017.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.90273,VALID,3.70313,VALID,2.39844,VALID,339,VALID,355,VALID,323,
2010-07-27, 07:13:05,VALID,6.27943,VALID,74.1218,VALID,2.0058,VALID,1017.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.99102,VALID,3.29688,VALID,2.29688,VALID,344,VALID,355,VALID,330,
2010-07-27, 07:14:05,VALID,6.26969,VALID,74.4296,VALID,2.05451,VALID,1017.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.28867,VALID,4,VALID,2.5,VALID,333,VALID,349,VALID,323,
2010-07-27, 07:15:05,VALID,6.35358,VALID,74.1791,VALID,2.08826,VALID,1017.86,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.31133,VALID,4.60156,VALID,2.10156,VALID,335,VALID,349,VALID,325,
2010-07-27, 07:16:05,VALID,6.42105,VALID,73.879,VALID,2.09653,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.99141,VALID,3.60156,VALID,2.5,VALID,338,VALID,354,VALID,326,
2010-07-27, 07:17:05,VALID,6.44054,VALID,73.7365,VALID,2.08826,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.74258,VALID,4.39844,VALID,2.89844,VALID,331,VALID,341,VALID,321,
2010-07-27, 07:18:05,VALID,6.56598,VALID,73.5267,VALID,2.16934,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.33555,VALID,5.20313,VALID,2.39844,VALID,326,VALID,352,VALID,310,
2010-07-27, 07:19:05,VALID,6.58225,VALID,73.8319,VALID,2.24324,VALID,1017.92,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.13945,VALID,4,VALID,1.89844,VALID,336,VALID,359,VALID,315,
2010-07-27, 07:20:05,VALID,6.54038,VALID,74.2007,VALID,2.27282,VALID,1017.93,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.43789,VALID,4.29688,VALID,2.79688,VALID,333,VALID,344,VALID,323,
2010-07-27, 07:21:05,VALID,6.44054,VALID,74.6432,VALID,2.25991,VALID,1017.93,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.08633,VALID,3.5,VALID,2.60156,VALID,334,VALID,347,VALID,324,
2010-07-27, 07:22:05,VALID,6.31171,VALID,75.1989,VALID,2.23956,VALID,1017.9,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.9668,VALID,4,VALID,1.89844,VALID,337,VALID,351,VALID,323,
2010-07-27, 07:23:05,VALID,6.26985,VALID,75.4087,VALID,2.23819,VALID,1017.91,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.92695,VALID,3.5,VALID,2.29688,VALID,333,VALID,345,VALID,324,
2010-07-27, 07:24:05,VALID,6.23112,VALID,75.7253,VALID,2.25959,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.85508,VALID,4.39844,VALID,2.10156,VALID,334,VALID,342,VALID,327,
2010-07-27, 07:25:05,VALID,6.23434,VALID,73.5076,VALID,1.84563,VALID,1017.9,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.32813,VALID,5.89844,VALID,3.10156,VALID,334,VALID,3,VALID,313,
2010-07-27, 07:26:05,VALID,6.30841,VALID,72.4675,VALID,1.71752,VALID,1017.9,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.74531,VALID,5,VALID,2.60156,VALID,338,VALID,3,VALID,319,
2010-07-27, 07:27:05,VALID,6.41147,VALID,71.5443,VALID,1.6374,VALID,1017.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.71484,VALID,6.70313,VALID,2.5,VALID,339,VALID,11,VALID,313,
2010-07-27, 07:28:05,VALID,6.47927,VALID,71.9309,VALID,1.77804,VALID,1017.91,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.58906,VALID,4.39844,VALID,2.70313,VALID,329,VALID,341,VALID,319,
2010-07-27, 07:29:05,VALID,6.41477,VALID,72.1394,VALID,1.75647,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.50469,VALID,5.39844,VALID,2.20313,VALID,341,VALID,360,VALID,326,
2010-07-27, 07:30:05,VALID,6.32468,VALID,72.3886,VALID,1.71796,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.04805,VALID,5.89844,VALID,2.60156,VALID,344,VALID,10,VALID,313,
2010-07-27, 07:31:05,VALID,6.32146,VALID,71.6206,VALID,1.56568,VALID,1017.84,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.49844,VALID,4.89844,VALID,1.79688,VALID,331,VALID,351,VALID,304,
2010-07-27, 07:32:05,VALID,6.47597,VALID,70.7457,VALID,1.5425,VALID,1017.85,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.25977,VALID,5.60156,VALID,3.10156,VALID,334,VALID,360,VALID,312,
2010-07-27, 07:33:05,VALID,6.64667,VALID,70.3083,VALID,1.61976,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.87852,VALID,5.10156,VALID,2.20313,VALID,339,VALID,360,VALID,330,
2010-07-27, 07:34:05,VALID,6.6565,VALID,70.3744,VALID,1.64234,VALID,1017.92,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.40664,VALID,3.89844,VALID,2.79688,VALID,335,VALID,352,VALID,320,
2010-07-27, 07:35:05,VALID,6.5564,VALID,70.5499,VALID,1.58103,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.75391,VALID,3.70313,VALID,1.79688,VALID,360,VALID,18,VALID,344,
2010-07-27, 07:36:05,VALID,6.5275,VALID,70.5016,VALID,1.54369,VALID,1017.9,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.5293,VALID,4.79688,VALID,2.10156,VALID,357,VALID,36,VALID,334,
2010-07-27, 07:37:05,VALID,6.50801,VALID,70.4812,VALID,1.52094,VALID,1017.92,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.43789,VALID,5.10156,VALID,1.79688,VALID,354,VALID,26,VALID,326,
2010-07-27, 07:38:05,VALID,6.55326,VALID,70.0705,VALID,1.48275,VALID,1017.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.83945,VALID,5.60156,VALID,3.10156,VALID,355,VALID,10,VALID,332,
2010-07-27, 07:39:05,VALID,6.70787,VALID,69.4156,VALID,1.4999,VALID,1017.91,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.30977,VALID,5.70313,VALID,3.20313,VALID,357,VALID,10,VALID,332,
2010-07-27, 07:40:05,VALID,6.80772,VALID,68.6565,VALID,1.442,VALID,1017.88,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.86797,VALID,5.39844,VALID,2.20313,VALID,358,VALID,21,VALID,334,
2010-07-27, 07:41:05,VALID,6.91384,VALID,68.3971,VALID,1.49073,VALID,1017.92,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.025,VALID,5.39844,VALID,2.70313,VALID,350,VALID,9,VALID,330,
2010-07-27, 07:42:05,VALID,6.93961,VALID,68.303,VALID,1.49616,VALID,1017.91,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.26641,VALID,4,VALID,2.29688,VALID,350,VALID,5,VALID,319,
2010-07-27, 07:43:05,VALID,6.94614,VALID,68.453,VALID,1.53306,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.16172,VALID,3.60156,VALID,2.60156,VALID,1,VALID,9,VALID,352,
2010-07-27, 07:44:05,VALID,6.8946,VALID,68.5433,VALID,1.50214,VALID,1017.87,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,2.75156,VALID,3.60156,VALID,2.20313,VALID,3,VALID,15,VALID,354,
2010-07-27, 07:45:05,VALID,6.7722,VALID,69.0494,VALID,1.48767,VALID,1017.9,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.45781,VALID,4.70313,VALID,1.70313,VALID,356,VALID,15,VALID,334,
2010-07-27, 07:46:05,VALID,6.69168,VALID,69.5021,VALID,1.50177,VALID,1017.89,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.7707,VALID,4.70313,VALID,3.10156,VALID,2,VALID,13,VALID,354,
2010-07-27, 07:47:05,VALID,6.68862,VALID,69.5161,VALID,1.50165,VALID,1017.9,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.69688,VALID,4.20313,VALID,3.29688,VALID,360,VALID,13,VALID,352,
2010-07-27, 07:48:05,VALID,6.60141,VALID,69.8937,VALID,1.49368,VALID,1017.93,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.06016,VALID,5.29688,VALID,2.89844,VALID,360,VALID,15,VALID,339,
2010-07-27, 07:49:05,VALID,6.53336,VALID,70.6008,VALID,1.56898,VALID,1017.95,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.58789,VALID,4.20313,VALID,2.79688,VALID,8,VALID,20,VALID,357,
2010-07-27, 07:50:05,VALID,6.45938,VALID,71.3548,VALID,1.64639,VALID,1017.95,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.74414,VALID,4.39844,VALID,3.10156,VALID,9,VALID,22,VALID,357,
2010-07-27, 07:51:05,VALID,6.39505,VALID,72.217,VALID,1.75252,VALID,1017.95,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.39922,VALID,4.29688,VALID,2.29688,VALID,9,VALID,27,VALID,340,
2010-07-27, 07:52:05,VALID,6.30794,VALID,73.0677,VALID,1.83254,VALID,1017.98,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.35586,VALID,4,VALID,2,VALID,358,VALID,13,VALID,329,
2010-07-27, 07:53:05,VALID,6.23073,VALID,73.8459,VALID,1.90647,VALID,1017.95,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.51914,VALID,4.5,VALID,2.60156,VALID,13,VALID,34,VALID,349,
2010-07-27, 07:54:05,VALID,6.14049,VALID,74.2757,VALID,1.90064,VALID,1017.98,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.36641,VALID,4.10156,VALID,2.79688,VALID,12,VALID,25,VALID,360,
2010-07-27, 07:55:05,VALID,6.01498,VALID,74.8619,VALID,1.88948,VALID,1018.03,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.66328,VALID,4.70313,VALID,3,VALID,8,VALID,19,VALID,345,
2010-07-27, 07:56:05,VALID,5.89914,VALID,75.4901,VALID,1.89448,VALID,1018.03,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.67734,VALID,4.60156,VALID,2.20313,VALID,14,VALID,25,VALID,360,
2010-07-27, 07:57:05,VALID,5.82501,VALID,76.0254,VALID,1.92173,VALID,1018.02,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.43672,VALID,5.20313,VALID,1.89844,VALID,2,VALID,23,VALID,341,
2010-07-27, 07:58:05,VALID,5.88296,VALID,74.1384,VALID,1.62591,VALID,1017.99,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.13477,VALID,5.89844,VALID,2.70313,VALID,346,VALID,12,VALID,317,
2010-07-27, 07:59:05,VALID,6.15989,VALID,73.4606,VALID,1.76481,VALID,1018,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.35703,VALID,4.79688,VALID,2.29688,VALID,1,VALID,22,VALID,340,
2010-07-27, 08:00:05,VALID,6.22413,VALID,73.7314,VALID,1.87837,VALID,1018.06,VALID,-1,VALID,0,VALID,0,INVALID,0,VALID,0,VALID,3.88516,VALID,5.10156,VALID,2.29688,VALID,6,VALID,27,VALID,344,
2010-07-27, 08:01:05,VALID,6.19523,VALID,73.8497,VALID,1.87292,VALID,1018.07,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.87031,VALID,4.89844,VALID,2.79688,VALID,3,VALID,18,VALID,328,
2010-07-27, 08:02:05,VALID,6.16947,VALID,73.6501,VALID,1.81012,VALID,1018.07,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.74844,VALID,4.70313,VALID,2.39844,VALID,12,VALID,28,VALID,310,
2010-07-27, 08:03:05,VALID,6.08912,VALID,74.3622,VALID,1.8673,VALID,1018.06,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,4.09336,VALID,6,VALID,2.89844,VALID,13,VALID,28,VALID,352,
2010-07-27, 08:04:05,VALID,6.12493,VALID,72.9443,VALID,1.63241,VALID,1018.05,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.93867,VALID,5.5,VALID,2,VALID,1,VALID,24,VALID,341,
2010-07-27, 08:05:05,VALID,6.24086,VALID,73.425,VALID,1.83616,VALID,1018.05,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.48359,VALID,4.10156,VALID,2.79688,VALID,16,VALID,24,VALID,7,
2010-07-27, 08:06:05,VALID,6.16349,VALID,73.8421,VALID,1.84082,VALID,1018.04,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.48398,VALID,4.20313,VALID,2.5,VALID,18,VALID,30,VALID,6,
2010-07-27, 08:07:05,VALID,6.00241,VALID,74.6635,VALID,1.84014,VALID,1018.09,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.56289,VALID,4.39844,VALID,3,VALID,8,VALID,19,VALID,357,
2010-07-27, 08:08:05,VALID,5.86072,VALID,75.321,VALID,1.82587,VALID,1018.02,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.57539,VALID,4.29688,VALID,3.10156,VALID,18,VALID,27,VALID,5,
2010-07-27, 08:09:05,VALID,5.76426,VALID,75.5676,VALID,1.77829,VALID,1018.04,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.6168,VALID,4.5,VALID,2.79688,VALID,12,VALID,19,VALID,360,
2010-07-27, 08:10:05,VALID,5.6804,VALID,75.6859,VALID,1.71897,VALID,1018.04,VALID,-1,VALID,0,VALID,0,VALID,0,VALID,0,VALID,3.50938,VALID,4.60156,VALID,2.79688,VALID,11,VALID,27,VALID,358,
